movieId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
5912,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5927,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5938,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5941,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5944,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5945,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5952,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5954,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5956,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5959,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5968,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5969,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5970,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5971,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5974,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5989,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5990,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5991,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5999,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6003,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6005,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6009,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6020,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6021,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6023,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6030,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6041,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6051,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6057,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6063,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6064,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6067,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6086,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6116,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6148,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6156,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6158,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6185,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6187,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6193,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6196,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6202,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6214,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6218,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6219,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6220,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6223,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6232,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6238,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6239,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6241,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6245,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6251,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
6264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6268,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6270,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6271,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6273,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6279,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6280,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6286,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6289,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6290,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6291,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6294,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6297,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6298,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6308,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6310,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6319,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6323,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6324,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6330,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6335,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6338,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6342,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6345,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6347,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6349,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6350,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6357,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6365,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6370,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6371,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6376,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6377,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6383,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6387,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6395,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6408,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6415,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6424,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6440,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6448,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6464,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6480,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6484,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6493,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6502,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6503,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6537,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6539,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6541,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6542,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6547,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6548,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6549,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6552,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6554,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6557,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6558,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6559,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
